name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Jolene Salinas,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Jesse Jones,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Scott Bullock,True,False,password,Norm3,1681988412.0,2023-04-20 11:00:12,11.0
Jeff Hernandez,True,False,password,Norm2,1681988412.0,2023-04-20 11:00:12,11.0
Amos Schaefer,True,False,password,Norm3,1681988412.0,2023-04-20 11:00:12,11.0
Beatriz Potter,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Mara Lawson,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Marcos Hendricks,True,False,password,Norm3,1681988412.0,2023-04-20 11:00:12,11.0
Lesley Floyd,True,False,password,Norm2,1681988412.0,2023-04-20 11:00:12,11.0
Jan Leon,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Katina Salinas,False,False,password,,,,
Hong Larson,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Jolene Salinas,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Jan Clark,True,False,password,Norm2,1681988412.0,2023-04-20 11:00:12,11.0
Rigoberto Howell,True,False,password,Norm3,1681988412.0,2023-04-20 11:00:12,11.0
Kelvin Pittman,False,False,password,,,,
Garfield Brown,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Rosanne Farrell,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Buck Bullock,True,False,password,Norm3,1681988412.0,2023-04-20 11:00:12,11.0
Hollie Sims,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Raul Wilkins,True,False,password,Norm2,1681988412.0,2023-04-20 11:00:12,11.0
Hollie Atkinson,True,False,password,Norm3,1681988412.0,2023-04-20 11:00:12,11.0
Laurel Jones,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Wes Macdonald,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Dennis Compton,True,False,password,Norm3,1681988412.0,2023-04-20 11:00:12,11.0
Lorene Zamora,True,False,password,Norm2,1681988412.0,2023-04-20 11:00:12,11.0
Myron Huber,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Leanna Salinas,True,False,password,Norm3,1681988412.0,2023-04-20 11:00:12,11.0
Tanner Downs,False,False,password,,,,
Garland Ochoa,True,False,password,Norm2,1681988412.0,2023-04-20 11:00:12,11.0
Jolene Copeland,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Andrea Davidson,True,False,password,Norm3,1681988412.0,2023-04-20 11:00:12,11.0
Carey Lawson,True,False,password,Norm3,1681988412.0,2023-04-20 11:00:12,11.0
Marci Pittman,True,False,password,Norm2,1681988412.0,2023-04-20 11:00:12,11.0
Toney Roach,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Andres Andersen,True,False,password,Norm2,1681988412.0,2023-04-20 11:00:12,11.0
Jolene Leon,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Lorene Floyd,True,False,password,Norm2,1681988412.0,2023-04-20 11:00:12,11.0
Marva Crosby,True,False,password,Norm2,1681988412.0,2023-04-20 11:00:12,11.0
Hugh Bullock,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Collin Cooke,False,False,password,,,,
April Murray,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Jerrold Miles,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Dante Erickson,True,False,password,Norm2,1681988412.0,2023-04-20 11:00:12,11.0
Hollie Sims,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Chelsea Compton,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Kelvin Mooney,True,False,password,Norm1,1681988412.0,2023-04-20 11:00:12,11.0
Amos Deleon,True,False,password,Norm3,1681988412.0,2023-04-20 11:00:12,11.0
Kelvin Curry,True,False,password,Norm2,1681988412.0,2023-04-20 11:00:12,11.0
Marcos Richard,True,False,password,Norm3,1681988412.0,2023-04-20 11:00:12,11.0
