name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Teddy Miles,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Rodney Herrera,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Rosella Stokes,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
Morgan Lawson,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Garfield Cooke,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Omar Castaneda,False,False,password,,,,
Lonnie Erickson,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Collin Downs,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
Francis Floyd,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Andres Brown,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Lakeisha Bartlett,False,False,password,,,,
Pierre Watson,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
Erica Hurst,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
Norma Hines,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Teddy Clark,False,False,password,,,,
Bennie Atkinson,False,False,password,,,,
Lynda Atkinson,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Rosa Wilkins,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
Ila Sheppard,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Agustin Hodges,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Larry Nixon,False,False,password,,,,
Lidia Zamora,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Rodney Schaefer,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
Marion Bullock,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
Agustin Compton,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Cory Hernandez,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Blanca Pham,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Raul Cooley,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
Rosella Clark,False,False,password,,,,
Bennie Blankenship,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
Lidia Farrell,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Ruby Greer,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
Andres Mitchell,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
Cristobal Schmidt,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Rigoberto Calhoun,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
Chandra Lawson,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
Darren Pham,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Marion Richard,False,False,password,,,,
Liza Fisher,True,False,password,Norm1,1681990530.0,2023-04-20 11:35:30,11.0
Rigoberto Dawson,True,False,password,Norm2,1681990530.0,2023-04-20 11:35:30,11.0
