name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Barney Greer,False,False,password,,,,
Teddy Larson,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Marion Greer,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Carey Davidson,False,False,password,,,,
Norma Crosby,False,False,password,,,,
Omar Macdonald,False,False,password,,,,
Morgan Mcintosh,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Rosella Miles,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Marci Nixon,False,False,password,,,,
Dante Hodges,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Andres Stokes,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Keenan Curry,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Donovan Richardson,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Floyd Macdonald,False,False,password,,,,
Ruby White,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Dustin Richardson,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Erica Deleon,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Agustin Compton,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Floyd Stout,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Lidia Sims,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Tanner Salinas,False,False,password,,,,
Rigoberto Compton,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Chelsea Farrell,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Larry Cooke,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Beryl Ochoa,False,False,password,,,,
Liza Austin,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Felipe Bartlett,False,False,password,,,,
Hollie Richardson,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Andres Sheppard,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Scott Floyd,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Raul Hartman,False,False,password,,,,
Lamont Sims,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Keenan Floyd,False,False,password,,,,
Andrea Murray,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Thelma Miles,False,False,password,,,,
Ray Park,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Rosella Nixon,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lesley Mcguire,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Laurel Sims,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Donovan Bartlett,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Rosa Simpson,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Raleigh Sims,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Jesse Mcintosh,False,False,password,,,,
Omar Hendricks,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Hugh Caldwell,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Emory Larson,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Billie Erickson,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Darren Hines,False,False,password,,,,
Britney Joyce,False,False,password,,,,
Katina Floyd,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Agustin Cooke,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Teddy Little,False,False,password,,,,
Francis Howell,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Rosella Schmidt,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Otto Bush,False,False,password,,,,
Ruby Barrera,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Collin Sheppard,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Beryl Lawson,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lakeisha Hurst,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Ila Sims,False,False,password,,,,
Yesenia Murray,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lacy Perry,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Dustin Mccann,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lynwood Fisher,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Jae Blankenship,False,False,password,,,,
Bennie Mcneil,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lidia Downs,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Peggy Perry,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Amado Church,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Carey Schwartz,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Lidia Andersen,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Hollie Wilkins,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lacy Richard,False,False,password,,,,
Liza Zamora,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Katina Barajas,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Laurel Schwartz,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Jolene Erickson,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Jeff Hartman,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Felipe Herrera,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Dennis Salinas,False,False,password,,,,
Lorene Mcneil,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lynwood Herrera,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Dustin Murray,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Rosa Sheppard,False,False,password,,,,
Cristobal Washington,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Lamont Wilkins,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Yesenia Hurst,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Liza Salinas,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Andrea Cantu,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Jan Mcguire,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Tanner Miles,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Peggy Bartlett,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Agustin Roach,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Jae Meza,False,False,password,,,,
Rigoberto White,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Chelsea Floyd,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lonnie Hernandez,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Dennis Turner,False,False,password,,,,
Billie Stokes,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Lynwood Joyce,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Marcos Cooke,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Donovan Park,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Thelma Barrera,False,False,password,,,,
Rosie Watson,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Rhea Stout,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Garland Vang,False,False,password,,,,
Emory Farrell,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Omer Hurst,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Sarah Clark,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Emory Barrera,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Barney Patton,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Liza Mcneil,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Rodney Washington,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Carey Deleon,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Floyd Lawson,False,False,password,,,,
Kurt White,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Darren Cooke,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Scott Mcneil,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Keenan Mccann,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Pierre Downs,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Thelma Watson,False,False,password,,,,
Felipe Nixon,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lynda Kerr,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Mara Castaneda,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Jesse Sheppard,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Lamont Larson,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lacy Simpson,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Marion Erickson,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lesley Hurst,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Liza Hart,False,False,password,,,,
Otto Burnett,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Britney Meza,False,False,password,,,,
Lorene Forbes,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Amado Pham,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Wes Herrera,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Elisha Curry,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Katina Mcintosh,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lynwood Bush,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Teddy Hart,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Blanca Larson,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Dustin Blankenship,False,False,password,,,,
Marci Mccann,False,False,password,,,,
Dennis Joyce,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Garland Jones,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Chauncey Church,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Sarah Cooley,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Buck Jones,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Thelma Mooney,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Tanner Park,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Rosella Wilkins,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Billie Sims,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Collin Hart,False,False,password,,,,
Rhea Meza,False,False,password,,,,
Rodney Jones,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Collin Vang,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Carey Patton,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Thelma Herrera,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Collin Hernandez,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Sarah Miles,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Jeff Fisher,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Peggy Bartlett,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Collin Austin,False,False,password,,,,
Sarah Knox,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lonnie Pham,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Rhea Meza,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Darren Bullock,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Francis Cooley,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Erica Park,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Omer Crosby,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Lesley Sims,False,False,password,,,,
Jesse Floyd,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Leanna Potter,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Hong Downs,False,False,password,,,,
Lynwood Floyd,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Emory Cooke,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Ray Sims,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Agustin Sharp,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Omer Sheppard,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Elisha Hurst,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Cory Richard,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Lacy Murray,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Laurel Burnett,False,False,password,,,,
Andres Poole,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Lidia Hart,False,False,password,,,,
Toney Larson,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Omar Leon,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Amos Mcintosh,False,False,password,,,,
Leanna Vang,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Omar Stokes,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Blanca Wilkins,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Carey Hendricks,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Latisha Schmidt,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Erica Andersen,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Liza Macdonald,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
Dustin Zamora,False,False,password,,,,
Otto Davidson,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Billie Schaefer,False,False,password,,,,
Donovan Wilkins,True,False,password,Norm1,1681993437.0,2023-04-20 12:23:57,12.0
Lidia Cantu,False,False,password,,,,
Lynda Hines,True,False,password,Norm2,1681993437.0,2023-04-20 12:23:57,12.0
