name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Yesenia Forbes,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Hugh Blankenship,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Rosanne Mooney,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Garland Schwartz,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Collin Cantu,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Francis Cantu,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Dennis Cooke,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Jacqueline Sims,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Raul Barajas,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Britney Leon,False,False,password,,,,
Beatriz Murray,False,False,password,,,,
Emory Knox,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Pierre Atkinson,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Omar Mooney,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Amos Burnett,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Marci Barrera,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Chelsea Sheppard,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Hugh Compton,False,False,password,,,,
Blanca Greer,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Latisha Sims,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Jacqueline Jones,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Keenan Downs,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Lamont Hartman,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Floyd Bartlett,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Jesse Pittman,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Flossie Wilkins,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Otto Schwartz,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Sarah Christensen,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Lakeisha Floyd,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Lorene Calhoun,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Dante Hodges,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Jacqueline White,False,False,password,,,,
Beatriz Bartlett,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Hong Floyd,False,False,password,,,,
Lesley Floyd,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Hong Copeland,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Wes Bullock,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Emory Mooney,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Tanner Kerr,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Marion Richard,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Flossie Mcintosh,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Beatriz Farrell,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Hollie Copeland,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Floyd Mooney,False,False,password,,,,
Jae Floyd,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
Ray Hodges,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Lynda Brown,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Raquel Leon,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Omar Blankenship,True,False,password,Norm1,1681994981.0,2023-04-20 12:49:41,12.0
Carey Bartlett,True,False,password,Norm2,1681994981.0,2023-04-20 12:49:41,12.0
