name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Bennie Meza,True,False,password,Norm2,1682001881.0,2023-04-20 14:44:41,14.0
Dustin Potter,True,False,password,Norm2,1682001881.0,2023-04-20 14:44:41,14.0
Omer Barajas,True,False,password,Norm1,1682001881.0,2023-04-20 14:44:41,14.0
Hugh Burnett,True,False,password,Norm1,1682001881.0,2023-04-20 14:44:41,14.0
Mara Brown,True,False,password,Norm2,1682001881.0,2023-04-20 14:44:41,14.0
Jan Schaefer,True,False,password,Norm1,1682001881.0,2023-04-20 14:44:41,14.0
Dustin Brown,True,False,password,Norm1,1682001881.0,2023-04-20 14:44:41,14.0
Lesley Bartlett,True,False,password,Norm1,1682001881.0,2023-04-20 14:44:41,14.0
Flossie Richard,True,False,password,Norm1,1682001881.0,2023-04-20 14:44:41,14.0
Liza Fisher,True,False,password,Norm2,1682001881.0,2023-04-20 14:44:41,14.0
Raul Hines,True,False,password,Norm2,1682001881.0,2023-04-20 14:44:41,14.0
Katina Cooley,True,False,password,Norm2,1682001881.0,2023-04-20 14:44:41,14.0
Chandra Meza,True,False,password,Norm1,1682001881.0,2023-04-20 14:44:41,14.0
Amos Mcneil,False,False,password,,,,
Lakeisha Whitehead,True,False,password,Norm1,1682001881.0,2023-04-20 14:44:41,14.0
Donovan Hernandez,False,False,password,,,,
Ila Compton,False,False,password,,,,
Collin Austin,False,False,password,,,,
Marcos Farrell,True,False,password,Norm1,1682001881.0,2023-04-20 14:44:41,14.0
Chauncey Farrell,True,False,password,Norm2,1682001881.0,2023-04-20 14:44:41,14.0
