name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Beatriz Castaneda,False,False,password,,,,
Francisca Howell,False,False,password,,,,
Marva Hines,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Ruby Park,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Lesley Cantu,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Hong Castaneda,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Thelma Park,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Leanna Cooley,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Larry Sims,False,False,password,,,,
Omar Schwartz,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Diann Floyd,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Toney Meza,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Omar Bullock,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Larry Sims,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Beryl Meza,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Norma Washington,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Sarah Patton,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Rhea Poole,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Lesley Bartlett,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Toney Wilkins,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Lynwood Nixon,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Kurt Compton,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Jacqueline Schwartz,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Donovan Clark,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Lidia Jones,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Agustin Mcguire,False,False,password,,,,
Billie Lawson,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Jerrold Davidson,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Donovan Miles,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
Lacy Ochoa,True,False,password,Norm1,1681994125.0,2023-04-20 12:35:25,12.0
