name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Chelsea Stout,False,False,password,,,,
Flossie Roach,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Billie Schwartz,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Amos Hurst,False,False,password,,,,
Lamont Mcintosh,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Tanner Cooke,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Lacy Herrera,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Lonnie Floyd,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Donovan Mcneil,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Andres Cooke,False,False,password,,,,
Mara Davidson,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Marcos Roach,False,False,password,,,,
Lesley Ochoa,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Peggy Deleon,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Buck Burnett,False,False,password,,,,
Agustin Mccann,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Wes Larson,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Latisha Crosby,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Lidia Howell,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Scott Mcneil,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Felipe Patton,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Donovan Jones,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Lakeisha Dawson,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Billie Greer,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Dustin Mcneil,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Norma Barrera,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Rosa Blankenship,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Keenan Andersen,False,False,password,,,,
Ray Roach,False,False,password,,,,
Andrea Hodges,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Mara Shea,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Pierre Bartlett,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Omer Stokes,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Louisa Bean,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Amado Floyd,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Dennis Whitehead,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Erica Curry,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
April Castaneda,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Agustin Forbes,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Katina Richardson,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Flossie Mooney,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Jacqueline Schaefer,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Tanner Stokes,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Mara Spencer,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Lynwood Larson,False,False,password,,,,
Marva Leon,False,False,password,,,,
Marci Schmidt,False,False,password,,,,
Raul Burnett,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Mara Zamora,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Bennie Bean,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Lamont Atkinson,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Hugh Murray,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Raul Richard,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Ruby Park,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Pierre Perry,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Raul Howell,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Erica Cooke,False,False,password,,,,
Toney Richard,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Chauncey Schwartz,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Elisha Castaneda,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Peggy Shea,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Lakeisha Compton,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Lesley Herrera,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Yesenia Church,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Ruby Larson,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Hong Pham,False,False,password,,,,
Emory Fisher,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Jeff Hodges,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Teddy Miles,False,False,password,,,,
Flossie Richardson,False,False,password,,,,
Darren Huber,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Raquel Kerr,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Lonnie Davidson,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Peggy Hart,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Jesse Washington,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Amado Whitehead,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Teddy Jones,False,False,password,,,,
Kurt Erickson,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Erica Clark,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Rosanne Schmidt,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Beatriz Bullock,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Katina Hines,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Bennie Castaneda,False,False,password,,,,
Dante Cooke,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Lonnie Larson,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Dante Pittman,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Omer Mcguire,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Lynwood Hines,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Donovan Kerr,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Lesley Perry,False,False,password,,,,
Rodney Pittman,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Francis Barrera,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Garland Vang,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Marcos Lawson,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Wes Stokes,False,False,password,,,,
Garland Bush,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Cory Mcneil,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Scott Farrell,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Francisca Leon,True,False,password,Norm1,1681994292.0,2023-04-20 12:38:12,12.0
Ruby Mcintosh,False,False,password,,,,
