name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Dennis Mccann,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Raquel Perry,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Diann Mitchell,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Leanna White,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Thelma Crosby,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Scott Calhoun,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Lynda Stokes,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Garfield Bean,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Chauncey Bartlett,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Barney Stout,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Marcos Sims,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Hong Potter,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Rosella Richardson,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Katina Schaefer,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Lynda Washington,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Beryl Bean,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Raquel Hartman,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Louisa Burnett,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Garfield Copeland,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Cristobal Zamora,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Laurel Bush,False,False,password,,,,
Leanna Spencer,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Amos Park,False,False,password,,,,
Jacqueline Knox,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Marion Little,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Bennie Castaneda,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Carey Zamora,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Larry Patton,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Raleigh Little,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Keenan Turner,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Jerrold Floyd,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Teddy Turner,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Floyd Perry,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Raleigh Fisher,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
Buck Hart,True,False,password,Norm1,1681995837.0,2023-04-20 13:03:57,13.0
