name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Billie Shea,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Lesley Perry,False,False,password,,,,
Lamont Calhoun,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Hugh Andersen,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Dustin Burnett,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Beryl Watson,False,False,password,,,,
Rosie Christensen,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Jeff Bullock,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Lynwood Leon,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Kelvin Salinas,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Chauncey Miles,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Rodney Richard,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Amos Mcintosh,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Rosanne Floyd,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Francis Hurst,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Emory Joyce,False,False,password,,,,
Chelsea Little,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Tanner Stout,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Lacy Stokes,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
Cory Whitehead,True,False,password,Norm1,1681997446.0,2023-04-20 13:30:46,13.0
