name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Dante Mcneil,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Omer Cantu,False,False,password,,,,
Lynwood Spencer,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Jesse Sims,False,False,password,,,,
Pierre Salinas,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Blanca Andersen,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Rigoberto Sharp,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Cory Leon,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Lakeisha Bartlett,False,False,password,,,,
Rigoberto Schaefer,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Raul Cooke,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Pierre Schmidt,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Lonnie Zamora,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Omer Atkinson,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Lidia Bean,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Marcos Hart,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Rhea Castaneda,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Rosanne Ochoa,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Amado Schwartz,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Beryl Burnett,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Sarah Mcneil,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Dustin Larson,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Teddy Mcneil,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Thelma Joyce,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Jan Schaefer,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Flossie Watson,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Jacqueline Downs,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Rhea Floyd,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Omar Pittman,False,False,password,,,,
Beatriz Sheppard,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Lonnie Mcneil,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Ila Sims,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Sarah Simpson,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Lesley Blankenship,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Ray Cantu,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Jacqueline Cooke,False,False,password,,,,
Keenan Calhoun,False,False,password,,,,
Barney Little,False,False,password,,,,
Rodney Stokes,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
April Salinas,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Francisca Poole,False,False,password,,,,
Darren Deleon,False,False,password,,,,
Pierre Joyce,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Katina Sims,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Rosanne Hines,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Lamont Schaefer,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Raul Hines,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Chelsea Deleon,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Agustin Miles,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Cory Washington,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Beatriz Ochoa,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Andrea Cantu,False,False,password,,,,
Bennie Little,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Francisca Bartlett,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Otto Nixon,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Dante Pham,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Garland Sims,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Marcos Bullock,False,False,password,,,,
Carey Cantu,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Garland Schmidt,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Buck Roach,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Lamont Brown,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
Buck Lawson,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Lynwood Cooke,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Chandra Calhoun,False,False,password,,,,
Rosa Floyd,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Garland Washington,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Morgan Burnett,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Omer Larson,True,False,password,Norm3,1681988662.0,2023-04-20 11:04:22,11.0
Dustin Deleon,False,False,password,,,,
Marion Barajas,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Darren Knox,True,False,password,Norm1,1681988662.0,2023-04-20 11:04:22,11.0
Beatriz Whitehead,True,False,password,Norm2,1681988662.0,2023-04-20 11:04:22,11.0
