name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Ruby Austin,False,False,password,,,,
Larry Barajas,True,False,password,Norm2,1681987021.0,2023-04-20 10:37:01,10.0
Chelsea Cooke,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Jae Watson,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Ruby Deleon,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Rosie Hines,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Yesenia Atkinson,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Chelsea Andersen,False,False,password,,,,
Marva Potter,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Diann Poole,True,False,password,Norm2,1681987021.0,2023-04-20 10:37:01,10.0
Francisca Schaefer,False,False,password,,,,
Billie Washington,False,False,password,,,,
Rodney Bush,True,False,password,Norm2,1681987021.0,2023-04-20 10:37:01,10.0
Francisca Castaneda,False,False,password,,,,
Rosanne Cooke,True,False,password,Norm2,1681987021.0,2023-04-20 10:37:01,10.0
Rosanne Richard,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Emory Cooke,False,False,password,,,,
Floyd Jones,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Leanna Bartlett,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Lorene Downs,False,False,password,,,,
Teddy Little,True,False,password,Norm2,1681987021.0,2023-04-20 10:37:01,10.0
Marion Christensen,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Rosie Cantu,True,False,password,Norm2,1681987021.0,2023-04-20 10:37:01,10.0
Carey Miles,True,False,password,Norm2,1681987021.0,2023-04-20 10:37:01,10.0
Rosanne Ochoa,False,False,password,,,,
Andres Whitehead,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Keenan Mooney,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Barney Church,False,False,password,,,,
Garland Barajas,False,False,password,,,,
Scott Bean,False,False,password,,,,
Andrea Hurst,True,False,password,Norm2,1681987021.0,2023-04-20 10:37:01,10.0
Lamont Wilkins,True,False,password,Norm2,1681987021.0,2023-04-20 10:37:01,10.0
Lynda Pham,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Collin Dawson,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Ila Jones,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Raleigh Curry,False,False,password,,,,
Norma Cantu,True,False,password,Norm2,1681987021.0,2023-04-20 10:37:01,10.0
Jacqueline Copeland,True,False,password,Norm2,1681987021.0,2023-04-20 10:37:01,10.0
Louisa Pittman,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Barney Perry,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
Scott Curry,True,False,password,Norm2,1681987021.0,2023-04-20 10:37:01,10.0
Rhea Hendricks,False,False,password,,,,
Chelsea Ochoa,True,False,password,Norm1,1681987021.0,2023-04-20 10:37:01,10.0
